"","study_name","school","id","standard","standard_num","child_age","child_age_centered","child_sex","child_religion","mother_tongue","home_language","friends_language","sequence","question_type","language","army_navy_language","presentation","speaker_gender","response","id_correct"
"432","india-socioling","zenith","Z05B12",5,5,11,0.394782028840545,"male","muslim","hindi, gujarati","gujarati english hindi","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"433","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",55,"id","Marathi","marathi","audio","female","tamil",0
"434","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",56,"id","English (U.S.)","english","audio","female","english",1
"435","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",57,"id","Hindi","hindi","audio","female","hindi",1
"436","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",58,"id","Gujarati","gujarati","audio","female","marathi",0
"437","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",59,"id","English (India)","english","audio","female","chinese",0
"438","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",60,"id","Mandarin","chinese","audio","female","english",0
"439","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",61,"id","Tamil","tamil","audio","female","urdu",0
"440","india-socioling","zenith","Z05B16",5,5,11,0.394782028840545,"male","muslim","hindi","hindi","",62,"id","Urdu","urdu","audio","female","gujarati",0
"441","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"442","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"443","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"444","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"445","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",59,"id","English (India)","english","audio","female","english",1
"446","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"447","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"448","india-socioling","zenith","Z05B17",5,5,10,-0.605217971159455,"male","hindu","gujarati","gujarati hindi english","hindi gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"449","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",55,"id","Marathi","marathi","audio","female","marathi",1
"450","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",56,"id","English (U.S.)","english","audio","female","english",1
"451","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",57,"id","Hindi","hindi","audio","female","hindi",1
"452","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",58,"id","Gujarati","gujarati","audio","female","urdu",0
"453","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",59,"id","English (India)","english","audio","female","english",1
"454","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",60,"id","Mandarin","chinese","audio","female","chinese",1
"455","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",61,"id","Tamil","tamil","audio","female","tamil",1
"456","india-socioling","zenith","Z05B19",5,5,11,0.394782028840545,"male","hindu","gujarati","gujarati english hindi","english gujarati",62,"id","Urdu","urdu","audio","female","hindi",0
"457","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"458","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",56,"id","English (U.S.)","english","audio","female","english",1
"459","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"460","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"461","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",59,"id","English (India)","english","audio","female","english",1
"462","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",60,"id","Mandarin","chinese","audio","female","chinese",1
"463","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",61,"id","Tamil","tamil","audio","female","tamil",1
"464","india-socioling","zenith","Z05B20",5,5,10,-0.605217971159455,"male","muslim","hindi","hindi","hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"465","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",55,"id","Marathi","marathi","audio","female","",NA
"466","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",56,"id","English (U.S.)","english","audio","female","",NA
"467","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",57,"id","Hindi","hindi","audio","female","",NA
"468","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",58,"id","Gujarati","gujarati","audio","female","",NA
"469","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",59,"id","English (India)","english","audio","female","",NA
"470","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",60,"id","Mandarin","chinese","audio","female","",NA
"471","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",61,"id","Tamil","tamil","audio","female","",NA
"472","india-socioling","zenith","Z05B32",5,5,11,0.394782028840545,"male","muslim","hindi","","",62,"id","Urdu","urdu","audio","female","",NA
"473","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",55,"id","Marathi","marathi","audio","female","marathi",1
"474","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",56,"id","English (U.S.)","english","audio","female","english",1
"475","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",57,"id","Hindi","hindi","audio","female","hindi",1
"476","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"477","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",59,"id","English (India)","english","audio","female","chinese",0
"478","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",60,"id","Mandarin","chinese","audio","female","urdu",0
"479","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",61,"id","Tamil","tamil","audio","female","english",0
"480","india-socioling","zenith","Z05B44",5,5,11,0.394782028840545,"female","muslim","gujarati","gujarati","gujarati hindi",62,"id","Urdu","urdu","audio","female","hindi",0
"481","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",31,"id","Marathi","marathi","audio","female","tamil",0
"482","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",32,"id","English (U.S.)","english","audio","female","english",1
"483","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",33,"id","Hindi","hindi","audio","female","hindi",1
"484","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",34,"id","Gujarati","gujarati","audio","female","gujarati",1
"485","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",35,"id","English (India)","english","audio","female","urdu",0
"486","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",36,"id","Mandarin","chinese","audio","female","chinese",1
"487","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",37,"id","Tamil","tamil","audio","female","urdu",0
"488","india-socioling","zenith","Z05B46",5,5,10,-0.605217971159455,"female","muslim","","gujarati marathi","",38,"id","Urdu","urdu","audio","female","hindi",0
"489","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",55,"id","Marathi","marathi","audio","female","tamil",0
"490","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",56,"id","English (U.S.)","english","audio","female","english",1
"491","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",57,"id","Hindi","hindi","audio","female","hindi",1
"492","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"493","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",59,"id","English (India)","english","audio","female","tamil",0
"494","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",60,"id","Mandarin","chinese","audio","female","chinese",0
"495","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",61,"id","Tamil","tamil","audio","female","marathi",0
"496","india-socioling","zenith","Z05B47",5,5,10,-0.605217971159455,"female","hindu","hindi","hindi","",62,"id","Urdu","urdu","audio","female","hindi",0
"497","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",55,"id","Marathi","marathi","audio","female","chinese",0
"498","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",56,"id","English (U.S.)","english","audio","female","urdu",0
"499","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",57,"id","Hindi","hindi","audio","female","hindi",1
"500","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"501","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",59,"id","English (India)","english","audio","female","english",1
"502","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",60,"id","Mandarin","chinese","audio","female","tamil",0
"503","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",61,"id","Tamil","tamil","audio","female","tamil",1
"504","india-socioling","zenith","Z05B48",5,5,10,-0.605217971159455,"female","hindu","","gujarati marathi","",62,"id","Urdu","urdu","audio","female","urdu",1
"505","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,55,"id","Marathi","marathi","audio","female",NA,NA
"506","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,56,"id","English (U.S.)","english","audio","female",NA,NA
"507","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,57,"id","Hindi","hindi","audio","female",NA,NA
"508","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,58,"id","Gujarati","gujarati","audio","female",NA,NA
"509","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,59,"id","English (India)","english","audio","female",NA,NA
"510","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,60,"id","Mandarin","chinese","audio","female",NA,NA
"511","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,61,"id","Tamil","tamil","audio","female",NA,NA
"512","india-socioling","zenith","Z05B49",5,5,10,-0.605217971159455,"female","hindu","marathi",NA,NA,62,"id","Urdu","urdu","audio","female",NA,NA
"513","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",55,"id","Marathi","marathi","audio","female","marathi",1
"514","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",56,"id","English (U.S.)","english","audio","female","english",1
"515","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",57,"id","Hindi","hindi","audio","female","hindi",1
"516","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",58,"id","Gujarati","gujarati","audio","female","gujarati",1
"517","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",59,"id","English (India)","english","audio","female","english",1
"518","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",60,"id","Mandarin","chinese","audio","female","marathi",0
"519","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",61,"id","Tamil","tamil","audio","female","tamil",1
"520","india-socioling","zenith","Z05B50",5,5,9.8,-0.805217971159454,"female","muslim","marathi","marathi","",62,"id","Urdu","urdu","audio","female","hindi",0
